week,slot_number,brand,recipe_title,person_size,calories,grams
2026-W26,51,HelloFresh,Charred Courgette & Creamy Tomato Butter Beans,2,2307,619.5
2026-W26,52,HelloFresh,Sour Cherry Chicken on Jewelled Pearl Couscous,2,2619,590.2
2026-W26,53,HelloFresh,Hot Honey Spiced Chicken Thighs,2,2666,552.6
2026-W26,54,HelloFresh,Fragrant Lamb Noodle Stir-Fry,2,2314,477.8
2026-W26,55,HelloFresh,"Stovetop Bacon, White Wine and Mushroom Risotto",2,2600,726.9
2026-W26,56,HelloFresh,Spiced Barramundi and Parsley Gremolata,2,1811,458.8
2026-W26,57,HelloFresh,Spiced Almond Crumbed Chicken,2,3194,592.5
2026-W26,58,HelloFresh,Quick Sweet and Sticky Beef,2,2608,390.7
2026-W26,59,HelloFresh,Red Wine Lamb Ragu and Linguine,2,2945,546.9
2026-W26,60,HelloFresh,Chipotle Chicken Fajita Traybake,2,2081,521.3
2026-W26,61,HelloFresh,Caribbean Inspired Pineapple Jerk Chicken Thighs,2,3746,740
2026-W26,62,HelloFresh,"Monkfish, Bacon and Pea Oven-Baked Risotto",2,3332,733.5
2026-W26,63,HelloFresh,Lamb Steak and Truffled Parmigiano Reggiano Sauce,2,2623,614
2026-W26,64,HelloFresh,21 Day Aged Fillet Steak and Peppercorn Sauce,2,2258,569.4
2026-W26,65,HelloFresh,Bulgogi Pulled Beef Burger and Black Sesame Chips,2,3906,762
2026-W26,66,HelloFresh,"Creamy Pesto Chicken, Bacon and Pea Tagliatelle",2,4664,681
2026-W26,67,HelloFresh,Teriyaki Pork Belly and Sushi Rice Donburi,2,4136,633.5
2026-W26,68,HelloFresh,Crispy Buffalo Chicken Tacos and Cheesy Chips,2,5772,861
2026-W26,69,HelloFresh,King Prawn Topped Sea Bream and Mango Salsa,2,2288,705
2026-W26,70,HelloFresh,Cheesy Chipotle Black Bean Enchiladas,2,4664,833
2026-W26,71,HelloFresh,Korma Baked Basa and Chips,2,2641,578.5
2026-W26,72,HelloFresh,Curried Chicken Thigh Traybake,2,3684,721.5
2026-W26,73,HelloFresh,Loaded Beef Chilli Nachos,2,3955,537
2026-W26,74,HelloFresh,Crispy Serrano Caprese Bruschetta,2,2021,416
2026-W26,75,HelloFresh,Marry Me Chicken,2,2536,626
2026-W26,76,HelloFresh,Chicken in Creamy Tarragon Sauce,2,2294,601.3
2026-W26,77,HelloFresh,"Banging Bacon, Mustard and Mushroom Pie",2,2613,718
2026-W26,78,HelloFresh,Cheeseburger Inspired Beef Quesadillas Rapidas,2,3934,488
2026-W26,79,HelloFresh,Buffalo Style Chicken Salad,2,2825,483.8
2026-W26,80,HelloFresh,Cumberland Sausages in Mustard Cream Sauce,2,3208,766.9
2026-W27,1,HelloFresh,Indonesian Style Spiced Chicken Noodles,2,2214,423.8
2026-W27,2,HelloFresh,Family Favourite Beef & Pork Cheddar Cheeseburger,2,3931,625.7
2026-W27,3,HelloFresh,Pronto Bacon and Mushroom Linguine,2,2961,432.9
2026-W27,4,HelloFresh,North Indian Style Chicken Stuffed Cheesy Naan,2,4292,613.8
2026-W27,5,HelloFresh,Oven-Baked Chorizo and Sweetcorn Risotto,2,3323,626
2026-W27,6,HelloFresh,Mixed Bean Loaded Fries,2,3130,873.5
2026-W27,7,HelloFresh,Build Your Own: Sausage Meatball Marinara Subs,2,3809,570.7
2026-W27,8,HelloFresh,Mediterranean Style Chicken and Creamy Pesto Orzo,2,3860,580
2026-W27,9,HelloFresh,"Sausage & Apple Meatballs, Mash and Gravy",2,3064,704
2026-W27,10,HelloFresh,Naked Spiced Lamb Kofta Kebab Salad,2,2633,485
2026-W27,11,HelloFresh,Persian Style Spiced Chicken Stew,2,2262,935.7
2026-W27,12,HelloFresh,Glazed Beef Koftas and Muhammara Inspired Sauce,2,3540,744.3
2026-W27,13,HelloFresh,Chermoula Chicken Loaded Naan,2,4076,461.8
2026-W27,14,HelloFresh,Sticky Harissa Carrot and Crispy Chickpea Salad,2,4458,783.5
2026-W27,15,HelloFresh,Triple Cheese & Spinach Gözleme Inspired Quesadillas,2,3609,582.4
2026-W27,16,HelloFresh,Spiced Chicken and Yellow Courgette Loaded Naans,2,3858,654.5
2026-W27,17,HelloFresh,Campfire Style Sausage Meatball Chilli and Rice,2,4244,963.5
2026-W27,18,HelloFresh,Crispy Pork Schnitzel and Hoisin Plum Sauce,2,2903,581.3
2026-W27,19,HelloFresh,"Honey Dijon Bacon, Potato and Apple Salad",2,2859,501.5
2026-W27,20,HelloFresh,"Miso, Green Chilli and Yellow Courgette Rigatoni",2,3382,711.3
2026-W27,21,HelloFresh,Campfire Style BBQ Bean Quesadillas,2,3712,566.5
2026-W27,22,HelloFresh,Glazed Rump Steak and Soy Butter Potatoes,2,2438,473.2
2026-W27,23,HelloFresh,Sriracha Pork Belly and Easy Sesame Fried Rice,2,3257,507
2026-W27,24,HelloFresh,Pan-Seared Lamb Steak and Salsa Verde,2,2475,733.4
2026-W27,25,HelloFresh,Hot Honey Baked Salmon,2,3288,499.5
2026-W27,26,HelloFresh,Baked Spiced Barramundi and Herby Olive Couscous,2,2207,409.5
2026-W27,27,HelloFresh,Gambas Pil Pil Inspired Prawns,2,1992,587.2
2026-W27,28,HelloFresh,Simple Lemon and Prawn Linguine,2,2431,493
2026-W27,29,HelloFresh,Easy Peasy Pork and Mushroom Stir-Fry,2,2804,361.3
2026-W27,30,HelloFresh,Super Quick Lemongrass Chicken Noodles,2,2123,417.5
2026-W27,31,HelloFresh,15 Minute Cheesy Bacon Orzo,2,3068,351.3
2026-W27,32,HelloFresh,Speedy Sausages and Smoky Cowboy Beans,2,2387,580.8
2026-W27,33,HelloFresh,Cosy Sausage Traybake and Cheesy Wedges,2,2767,701.9
2026-W27,34,HelloFresh,Fuss-Free Tandoori Inspired Chicken Traybake,2,3247,691
2026-W27,35,HelloFresh,Roasted Chicken Thighs and Cheesy Leek Sauce,2,3254,627.9
2026-W27,36,HelloFresh,Smoky Mexican Style Pork Burrito Bowl,2,3502,514.8
2026-W27,37,HelloFresh,Weeknight Fragrant Hoisin Pork Noodles,2,3310,480
2026-W27,38,HelloFresh,Korean Style BBQ Pork Mince,2,3129,571
2026-W27,39,HelloFresh,Creamy Cajun Chicken Penne,2,2882,463.8
2026-W27,40,HelloFresh,Peri Peri Chicken Fajita Style Tacos,2,3203,490.3
2026-W27,41,HelloFresh,Quick Thai Green Style Veggie Curry,2,2352,458.2
2026-W27,42,HelloFresh,Rapid Roasted Pepper and Aubergine Linguine,2,2664,555
2026-W27,43,HelloFresh,Quick Sticky Tandoori Spiced Cauliflower Salad,2,2111,585.8
2026-W27,44,HelloFresh,Vibrant Veggie Burrito Bowl,2,2542,673.3
2026-W27,45,HelloFresh,Chipotle Lentil and Mushroom Enchiladas,2,3139,502
2026-W27,46,HelloFresh,Pan-Fried Halloumi and Pesto Drizzle,2,2961,599
2026-W27,47,HelloFresh,Sticky Spiced Mango Glazed Paneer Tacos,2,4675,622.4
2026-W27,48,HelloFresh,Sweet Sambal-Hoisin Tofu and Coriander Rice,2,2578,572.5
2026-W27,49,HelloFresh,Pesto Dressed Caprese Style Salad,2,2606,464
2026-W27,50,HelloFresh,Rich and Creamy Veggie 'Nduja Tortelloni,2,2663,432.5
2026-W27,51,HelloFresh,Middle Eastern Style Roasted Veg Salad,2,2601,711
2026-W27,52,HelloFresh,Quick Greek Style Oregano Chicken Pasta Salad,2,2303,433.5
2026-W27,53,HelloFresh,Creamy Honey and Mustard Chicken,2,2355,550
2026-W27,54,HelloFresh,Greek Style Oregano Lamb and Couscous Bowl,2,2494,492.8
2026-W27,55,HelloFresh,Cured Ham Tortelloni in Creamy Mushroom Sauce,2,2481,336
2026-W27,56,HelloFresh,Basa in Creamy Cajun Sauce,2,2154,474
2026-W27,57,HelloFresh,Red Thai Style Marinated Chicken Skewers and Chips,2,2214,576.7
2026-W27,58,HelloFresh,Lebanese Style Baked Beef Meatballs in Tomato Sauce,2,2470,581
2026-W27,59,HelloFresh,Easy Peasy Gochujang Pork Noodles,2,2809,327.5
2026-W27,60,HelloFresh,Chermoula Baked Chicken Thighs,2,3057,571.3
2026-W27,61,HelloFresh,"Beef, Chickpea and Spinach Rogan Josh",2,4208,866.3
2026-W27,62,HelloFresh,Roasted Salmon and Thai Green Style Curry,2,4114,675.6
2026-W27,63,HelloFresh,21 Day Aged Sirloin Steak and Cheesy Rosemary Chips,2,2923,530.5
2026-W27,64,HelloFresh,"Monkfish, Bacon and Butternut Oven-Baked Risotto",2,3424,869.8
2026-W27,65,HelloFresh,Easy Pulled Beef Ragu and Fresh Tagliatelle,2,4537,684
2026-W27,66,HelloFresh,Satay Chicken and King Prawn Loaded Tortillas,2,5686,963.5
2026-W27,67,HelloFresh,Chipotle Ribs and Cheesy Chorizo Smashed Potatoes,2,5050,815
2026-W27,68,HelloFresh,Greek Inspired 21 Day Aged Rump Steak Salad,2,3232,773.8
2026-W27,69,HelloFresh,Fried Peri Peri Chicken & Crispy Bacon Burger,2,5335,844.5
2026-W27,70,HelloFresh,Ultimate Truffle Mushroom Mac and Cheese,2,5665,552
2026-W27,71,HelloFresh,Korma Baked Basa and Chips,2,2641,578.5
2026-W27,72,HelloFresh,Curried Chicken Thigh Traybake,2,3684,721.5
2026-W27,73,HelloFresh,Loaded Beef Chilli Nachos,2,3955,537
2026-W27,74,HelloFresh,Crispy Serrano Caprese Bruschetta,2,2021,416
2026-W27,75,HelloFresh,Marry Me Chicken,2,2536,626
2026-W27,76,HelloFresh,Chicken in Creamy Tarragon Sauce,2,2294,601.3
2026-W27,77,HelloFresh,"Banging Bacon, Mustard and Mushroom Pie",2,2613,718
2026-W27,78,HelloFresh,Cheeseburger Inspired Beef Quesadillas Rapidas,2,3934,488
2026-W27,79,HelloFresh,Buffalo Style Chicken Salad,2,2825,483.8
2026-W27,80,HelloFresh,Cumberland Sausages in Mustard Cream Sauce,2,3208,766.9
